4911-Centrize
(x,y,z,r)
(-0.91169, 6.83539, 56.80663, 57.22365)
(-49.33379, 23.84581, 16.52093, 57.23099)
(-45.38215, -21.44713, 27.50217, 57.23537)
(-14.54853, 14.53368, -53.42314, 57.24438)
(-54.19711, 17.95138, 4.28298, 57.25315)
(44.47046, -35.11791, 8.19052, 57.25359)
(-35.69694, -31.70021, -31.60385, 57.25363)
(-49.33379, -27.34156, -9.87150, 57.26107)
(-49.33379, 27.34156, -9.87150, 57.26107)
(-41.86366, 24.78677, -30.19854, 57.26170)
(48.42210, 23.84581, 19.17177, 57.27895)
(-55.50051, -3.41770, -13.74468, 57.27917)
(-55.50051, 3.41770, -13.74468, 57.27917)
(-54.19711, 11.11598, 14.83995, 57.28103)
(5.25504, 13.59272, 55.40132, 57.28598)
(-51.54887, -24.86482, 2.51505, 57.28762)
(-23.36349, 14.53368, -50.24992, 57.28992)
(-25.57858, -41.01234, 30.75694, 57.29106)
(-44.07875, 27.26350, 24.41589, 57.29197)
(17.58848, -34.25501, -42.42201, 57.29213)
(-49.33379, -24.00192, 16.52093, 57.29621)
(-33.04871, 26.40060, -38.65026, 57.29792)
(-31.74530, -30.75925, -36.45805, 57.29822)
(-31.74530, 30.75925, -36.45805, 57.29822)
(-50.24548, 17.01042, -21.68517, 57.30802)
(-54.19711, -14.61174, -11.55248, 57.30872)
(1.30340, 16.14752, 54.97704, 57.31419)
(-26.88198, 0.86290, -50.61253, 57.31504)
(5.25504, -41.09040, -39.61140, 57.31579)
(-33.04871, -16.22558, -43.92874, 57.31684)
(48.42210, -27.34156, 13.89328, 57.31739)
(48.42210, 27.34156, 13.89328, 57.31739)
(-41.86366, -35.11791, 17.30782, 57.31836)
(-55.50051, 6.75733, 12.64774, 57.32306)
(5.25504, -13.74884, 55.40132, 57.32323)
(-35.69694, -31.70021, 31.73797, 57.32778)
(-51.54887, 7.69829, -23.87738, 57.32957)
(1.30340, -12.80788, -55.87113, 57.33519)
(5.25504, 27.26350, -50.16837, 57.33916)
(-55.50051, -6.91345, 12.64774, 57.34168)
(-25.57858, 17.01042, -48.42033, 57.34236)
(-56.41220, -10.25308, 0.83407, 57.34246)
(-56.41220, 10.25309, 0.83407, 57.34246)
(48.42210, -24.00192, 19.17177, 57.34412)
(-56.41220, -3.41770, -9.72290, 57.34589)
(-56.41220, 3.41770, -9.72290, 57.34589)
(10.11836, -38.53561, 41.24685, 57.34698)
(3.95164, -23.06096, -52.36057, 57.35027)
(-50.24548, -17.16653, -21.68517, 57.35455)
(48.42210, 30.68119, -1.94217, 57.35684)
(-8.38181, -14.61174, -54.82845, 57.35780)
(38.30374, 22.98291, 35.98825, 57.36327)
(-44.07875, -27.41962, 24.41589, 57.36643)
(19.80357, 17.95138, 50.76113, 57.36833)
(-51.54887, 21.36907, -13.32041, 57.37035)
(7.47012, -23.06096, -51.99796, 57.37071)
(-29.53022, 5.89443, -48.84460, 57.38095)
(-25.57858, -17.16653, -48.42033, 57.38887)
(-11.03005, 29.81829, -47.78204, 57.39264)
(-43.16706, -3.41770, -37.66923, 57.39378)
(-43.16706, 3.41770, -37.66923, 57.39378)
(43.16706, -3.41770, 37.66923, 57.39378)
(43.16706, 3.41770, 37.66923, 57.39378)
(-50.24548, -27.34156, 4.70725, 57.39623)
(-50.24548, 27.34156, 4.70725, 57.39623)
(42.25537, 13.59272, 36.41253, 57.41212)
(5.25504, -27.41962, -50.16837, 57.41356)
(44.47046, -21.44713, 29.30446, 57.41387)
(-20.71526, 12.72982, -52.01784, 57.41973)
(44.47046, 11.11598, 34.58295, 57.42096)
(-14.54853, 29.81829, 46.86806, 57.42305)
(32.13702, -35.11791, 32.11507, 57.42328)
(13.63684, 28.20446, -48.12477, 57.42342)
(-43.16706, -37.59465, 4.55865, 57.42416)
(43.16706, -37.59465, -4.55865, 57.42416)
(40.95198, -7.77635, 39.49881, 57.42553)
(-50.24548, -6.83539, -26.96366, 57.43143)
(-50.24548, 6.83539, -26.96366, 57.43143)
(-54.19711, 17.95138, -6.27399, 57.43642)
(42.25537, -37.59465, 10.02010, 57.43933)
(48.42210, -30.83731, -1.94217, 57.44050)
(42.25537, -13.74884, 36.41253, 57.44928)
(-29.53022, -23.06096, -43.56612, 57.46172)
(-51.54887, 9.31213, 23.62899, 57.46591)
(36.08865, 30.68119, 32.53934, 57.46769)
(47.11870, 2.47674, 32.81502, 57.47287)
(47.11870, 28.20446, 16.97956, 57.48016)
(-24.66689, 30.68119, -41.88515, 57.48180)
(24.66689, 30.68119, 41.88515, 57.48180)
(-26.88198, 22.98291, -45.33405, 57.49809)
(28.61853, 26.40060, 42.30942, 57.49868)
(-50.24548, -27.34156, -5.84972, 57.50120)
(-50.24548, 27.34156, -5.84972, 57.50120)
(-49.33379, 27.34156, 11.24244, 57.51326)
(-49.33379, -27.34156, 11.24244, 57.51327)
(-0.91169, -34.17695, 46.24966, 57.51458)
(-44.07875, -34.25501, 13.85892, 57.51880)
(12.33345, 10.17503, 55.25272, 57.51963)
(-12.33345, 10.17503, -55.25272, 57.51963)
(-54.19711, -9.39019, -16.83096, 57.52203)
(44.47046, 31.62215, -18.20190, 57.52296)
(-45.38215, -35.11791, -4.16874, 57.53421)
(-29.53022, -36.73175, -33.00915, 57.54007)
(-39.21543, -19.64327, -37.24495, 57.54037)
(-0.91169, -37.67271, -43.48458, 57.54105)
(-37.91203, -27.34156, 33.56755, 57.54705)
(-37.91203, 27.34156, 33.56755, 57.54705)
(12.33345, -10.33114, 55.25272, 57.54745)
(-12.33345, -10.33114, -55.25272, 57.54746)
(36.08865, -30.83731, 32.53934, 57.55119)
(-35.69694, 16.14752, -42.16082, 57.55474)
(-2.21509, -18.02943, 54.61443, 57.55608)
(-43.16706, -37.59465, -5.99832, 57.55634)
(43.16706, -37.59465, 5.99832, 57.55634)
(32.13702, -21.44713, 42.67204, 57.56448)
(47.11870, -31.70021, -9.41286, 57.56455)
(-24.66689, -30.83731, -41.88515, 57.56528)
(24.66689, -30.83731, 41.88515, 57.56528)
(10.11836, 22.98291, 51.80382, 57.56936)
(47.11870, 21.36907, -25.24831, 57.56984)
(40.95198, -28.28252, 28.94184, 57.57252)
(-45.38215, 17.95138, -30.56116, 57.58278)
(47.11870, -4.35866, 32.81502, 57.58467)
(-48.03039, 21.36907, -23.51475, 57.58905)
(-29.53022, -7.77635, -48.84460, 57.60469)
(25.97029, -26.47866, 44.07735, 57.60545)
(-18.50017, -41.09040, 35.88683, 57.60678)
(18.50017, -41.09040, -35.88683, 57.60678)
(-26.88198, -5.97249, -50.61253, 57.61892)
(-48.03039, -31.70021, 2.87767, 57.62033)
(-54.19711, 19.56521, -0.99551, 57.62912)
(42.25537, -37.59465, -11.09384, 57.63634)
(-11.03005, -19.64327, -53.06052, 57.64494)
(-31.74530, -10.25308, -47.01502, 57.64809)
(-31.74530, 10.25309, -47.01502, 57.64809)
(34.78525, -38.53561, 25.06866, 57.64932)
(-56.41220, -3.41770, 11.39104, 57.65217)
(-56.41220, 3.41770, 11.39104, 57.65217)
(32.13702, -29.89635, 37.39355, 57.66158)
(34.78525, -40.14944, -22.43771, 57.66665)
(42.25537, -23.92386, 31.13404, 57.68186)
(42.25537, 23.92387, 31.13404, 57.68186)
(38.30374, 28.20446, -32.63205, 57.68465)
(-23.36349, -40.14944, 34.20584, 57.68769)
(-51.54887, -18.02943, -18.59889, 57.69112)
(-39.21543, -33.31405, 26.09686, 57.69508)
(44.47046, -28.28252, -23.48039, 57.69620)
(-41.86366, -28.28252, 27.86479, 57.69674)
(-49.33379, -20.50617, 21.79941, 57.70216)
(-49.33379, 20.50617, 21.79941, 57.70216)
(-43.16706, 20.42811, -32.39075, 57.70497)
(43.16706, 20.42811, 32.39075, 57.70497)
(-13.24514, -27.34156, 49.06027, 57.70533)
(-13.24514, 27.34156, 49.06027, 57.70533)
(-2.21509, -12.80788, -56.23376, 57.71641)
(48.42210, 10.17503, 29.72874, 57.72372)
(-19.41186, -37.59465, -39.26867, 57.72526)
(-4.86333, 26.40060, 51.10387, 57.72563)
(-45.38215, -35.11791, 6.38823, 57.73748)
(-57.71560, -0.94096, -1.35813, 57.73924)
(47.11870, -24.86482, 22.25805, 57.73952)
(38.30374, -12.80788, 41.26673, 57.74220)
(1.30340, 14.53368, -55.87113, 57.74522)
(48.42210, -10.33114, 29.72874, 57.75145)
(44.47046, -36.73175, 2.91204, 57.75225)
(-35.69694, -26.47866, -36.88233, 57.75550)
(-37.00034, 0.00000, -44.35302, 57.75998)
(37.00034, 0.00000, 44.35302, 57.75998)
(-43.16706, -20.58423, -32.39075, 57.76042)
(43.16706, -20.58423, 32.39075, 57.76042)
(44.47046, -23.06096, -28.75887, 57.76247)
(-55.50051, 13.59272, -8.46620, 57.76457)
(-4.86333, -29.89635, -49.18734, 57.76537)
(16.28508, -23.06096, 50.39851, 57.76696)
(32.13702, -2.55480, 47.95052, 57.78034)
(-33.04871, -36.73175, 29.97005, 57.78963)
(34.78525, 21.36907, 40.90411, 57.79098)
(-13.24514, -41.01234, 38.50330, 57.79230)
(-51.54887, -24.86482, -8.04192, 57.79462)
(-17.19677, -29.89635, -46.37673, 57.79552)
(-51.54887, -11.19404, 23.62899, 57.80071)
(-55.50051, -13.74884, -8.46620, 57.80150)
(-8.38181, 26.40060, 50.74125, 57.80935)
(-54.19711, -0.94096, 20.11843, 57.81837)
(-26.88198, 7.69829, -50.61253, 57.82329)
(-54.19711, 11.11598, -16.83096, 57.82883)
(-33.04871, 17.95138, -43.92874, 57.82909)
(-45.38215, -0.94096, -35.83965, 57.83516)
(-17.19677, 19.56521, -51.65522, 57.85143)
(28.61853, -16.22558, 47.58791, 57.85238)
(18.50017, -10.25308, 53.84741, 57.85262)
(18.50017, 10.25309, 53.84741, 57.85262)
(-18.50017, -10.25308, -53.84742, 57.85263)
(-18.50017, 10.25309, -53.84742, 57.85263)
(47.11870, -33.31405, -4.13438, 57.85405)
(-20.71526, -14.61174, -52.01784, 57.86605)
(-12.33345, -34.17695, 45.03849, 57.86747)
(12.33345, -34.17695, -45.03849, 57.86747)
(34.78525, 2.47674, 46.18259, 57.87037)
(1.30340, -18.02943, 54.97704, 57.87257)
(19.80357, 31.62215, -44.25159, 57.88216)
(32.13702, 4.28060, 47.95052, 57.88233)
(-39.21543, 2.47674, -42.52344, 57.89842)
(-57.71560, -2.55480, 3.92036, 57.90498)
(23.75520, -41.01234, -33.27035, 57.90715)
(6.16672, -10.25308, 56.65802, 57.90756)
(6.16672, 10.25309, 56.65802, 57.90756)
(-6.16672, -10.25308, -56.65803, 57.90757)
(-6.16672, 10.25309, -56.65803, 57.90757)
(-45.38215, -29.89635, -20.00420, 57.90940)
(-31.74530, -30.75925, 37.44073, 57.92844)
(-31.74530, 30.75925, 37.44073, 57.92844)
(-51.54887, 22.98291, 13.07202, 57.93426)
(-11.03005, -31.70021, 47.23069, 57.94225)
(19.80357, -36.73175, 40.20416, 57.94633)
(-48.03039, -26.47866, 18.71313, 57.95014)
(-39.21543, -33.31405, -26.68798, 57.96486)
(-44.07875, -37.59465, -1.97654, 57.96724)
(48.42210, 30.68119, 8.61480, 57.96766)
(10.11836, 0.86290, 57.08230, 57.97857)
(34.78525, -4.35866, 46.18259, 57.98141)
(47.11870, -31.70021, 11.70108, 57.98267)
(24.66689, 30.68119, -42.57062, 57.98318)
(48.42210, -20.50617, 24.45025, 57.99153)
(48.42210, 20.50617, 24.45025, 57.99153)
(-30.83362, -34.25501, -35.20135, 57.99356)
(30.83361, -34.25501, 35.20135, 57.99356)
(47.11870, -19.64327, 27.53654, 58.00251)
(-57.71560, 4.28060, 3.92036, 58.00674)
(-19.41186, -30.75925, 45.18709, 58.00711)
(-19.41186, 30.75925, 45.18709, 58.00711)
(-39.21543, -4.35866, -42.52344, 58.00940)
(32.13702, 31.62215, -36.50523, 58.01190)
(16.28508, -0.94096, 55.67699, 58.01738)
(-51.54887, -26.47866, -2.76344, 58.01760)
(-44.07875, -17.08847, -33.64745, 58.02674)
(-44.07875, 17.08848, -33.64745, 58.02674)
(-57.71560, 5.89443, -1.35813, 58.03170)
(34.78525, 29.81829, 35.62563, 58.03731)
(-13.24514, 23.84581, -51.23094, 58.04021)
(-13.24514, 0.00000, -56.50942, 58.04092)
(24.66689, 3.33964, 52.44211, 58.04984)
(-24.66689, 3.33964, -52.44212, 58.04984)
(48.42210, -30.83731, 8.61480, 58.05045)
(-48.03039, -31.70021, -7.67930, 58.05853)
(24.66689, -3.49576, 52.44211, 58.05903)
(-24.66689, -3.49576, -52.44212, 58.05903)
(40.95198, -36.73175, -18.56453, 58.05969)
(23.75520, -13.67078, 51.18541, 58.06157)
(23.75520, 13.67078, 51.18541, 58.06157)
(25.97029, 16.14752, 49.35583, 58.06201)
(47.11870, -33.31405, 6.42259, 58.06245)
(3.95164, 24.78677, -52.36057, 58.06573)
(24.66689, -30.83731, -42.57062, 58.06594)
(-25.57858, -37.67271, 36.03543, 58.06935)
(19.80357, -41.95330, 34.92568, 58.06947)
(-4.86333, 19.56521, -54.46583, 58.07733)
(29.92193, -0.07806, 49.78011, 58.08086)
(-29.53022, -35.11791, 35.61115, 58.08146)
(7.47012, 24.78677, -51.99796, 58.08592)
(-55.50051, -10.25308, -13.74468, 58.08915)
(-55.50051, 10.25309, -13.74468, 58.08915)
(-13.24514, -24.00192, -51.23094, 58.10452)
(-6.16672, 30.75925, 48.91167, 58.10775)
(6.16672, 30.75925, -48.91167, 58.10775)
(-6.16672, -30.75925, 48.91167, 58.10776)
(6.16672, -30.75925, -48.91167, 58.10776)
(-48.03039, 29.81829, 13.43464, 58.10799)
(10.11836, -33.31405, 46.52533, 58.11036)
(-54.19711, 5.89443, 20.11843, 58.11044)
(-35.69694, -18.02943, -42.16082, 58.11081)
(-37.00034, -37.67271, 24.26729, 58.11333)
(37.00034, -37.67271, -24.26728, 58.11333)
(44.47046, -35.11791, -12.92342, 58.11974)
(-50.24548, -13.67078, 25.82119, 58.12256)
(-50.24548, 13.67078, 25.82119, 58.12256)
(-2.21509, 14.53368, -56.23376, 58.12374)
(3.95164, -23.06096, 53.20911, 58.12601)
(-45.38215, 5.89443, -35.83965, 58.12714)
(-51.54887, -19.64327, 18.35050, 58.13678)
(40.95198, -23.06096, 34.22032, 58.13693)
(38.30374, -24.86482, 35.98825, 58.14284)
(38.30374, 14.53368, 41.26673, 58.14935)
(-20.71526, -35.11791, -41.46087, 58.14975)
(-57.71560, -2.55480, -6.63662, 58.15205)
(-39.21543, 21.36907, -37.24495, 58.15216)
(-56.41220, -10.25308, -9.72290, 58.15493)
(-56.41220, 10.25309, -9.72290, 58.15493)
(-55.50051, -17.08847, -3.18771, 58.15913)
(-55.50051, 17.08848, -3.18771, 58.15913)
(0.00000, 3.33964, -58.06333, 58.15929)
(-37.00034, -6.83539, -44.35302, 58.16303)
(-37.00034, 6.83539, -44.35302, 58.16303)
(37.00034, -6.83539, 44.35302, 58.16303)
(37.00034, 6.83539, 44.35302, 58.16303)
(23.75520, -34.17695, 40.62844, 58.16394)
(0.00000, -3.49576, -58.06333, 58.16847)
(47.11870, 9.31213, 32.81502, 58.16969)
(-49.33379, 17.01042, -25.70695, 58.17237)
(-29.53022, 24.78677, -43.56612, 58.17580)
(44.47046, -36.73175, -7.64493, 58.18323)
(-33.04871, -28.28252, -38.65026, 58.18901)
(-56.41220, 13.59272, -4.44441, 58.19666)
(-43.16706, -10.25308, -37.66923, 58.20216)
(-43.16706, 10.25309, -37.66923, 58.20216)
(43.16706, -10.25308, 37.66923, 58.20216)
(43.16706, 10.25309, 37.66923, 58.20216)
(-12.33345, -41.01234, -39.41727, 58.20522)
(12.33345, -41.01234, 39.41727, 58.20522)
(-49.33379, -17.16653, -25.70695, 58.21821)
(-56.41220, -13.74884, -4.44441, 58.23332)
(-39.21543, -40.14944, 15.53989, 58.23500)
(25.97029, -38.53561, -35.09993, 58.23619)
(-51.54887, -12.80788, -23.87738, 58.23622)
(6.16672, 20.42811, -54.19016, 58.24010)
(6.16672, -41.09040, 40.82257, 58.24888)
(-6.16672, -41.09040, -40.82257, 58.24888)
(-7.07841, -23.92386, -52.63625, 58.24972)
(-7.07841, 23.92387, -52.63625, 58.24972)
(-57.71560, -7.77635, -1.35813, 58.25295)
(-57.71560, 4.28060, -6.63662, 58.25340)
(-11.03005, 21.36907, -53.06052, 58.25563)
(-49.33379, 0.00000, -30.98544, 58.25736)
(-41.86366, 19.56521, -35.47703, 58.25790)
(-45.38215, 26.40060, -25.28268, 58.27302)
(-26.88198, -24.86482, -45.33405, 58.27586)
(-49.33379, 30.68119, -4.59302, 58.27739)
(10.11836, -5.97249, 57.08230, 58.27899)
(-48.03039, 16.14752, -28.79324, 58.28131)
(-44.07875, -23.92386, 29.69437, 58.28416)
(-44.07875, 23.92387, 29.69437, 58.28416)
(-12.33345, -27.34156, -49.97424, 58.28464)
(-12.33345, 27.34156, -49.97424, 58.28464)
(12.33345, -27.34156, 49.97424, 58.28464)
(12.33345, 27.34156, 49.97424, 58.28464)
(-25.57858, -41.01234, -32.58488, 58.29280)
(-54.19711, -21.44713, -0.99551, 58.29492)
(6.16672, -20.58423, -54.19016, 58.29504)
(40.95198, 12.72982, 39.49881, 58.30325)
(16.28508, 5.89443, 55.67699, 58.30846)
(-29.53022, -41.95330, -27.73067, 58.31898)
(13.63684, -38.53561, 41.60947, 58.32928)
(-54.19711, -7.77635, 20.11843, 58.33138)
(-7.07841, -0.07806, -57.91473, 58.34575)
(10.11836, -24.86482, 51.80382, 58.34618)
(-56.41220, 13.59272, 6.11256, 58.34776)
(-45.38215, -7.77635, -35.83965, 58.34802)
(29.92193, -41.09040, 28.66617, 58.35659)
(-49.33379, -30.83731, -4.59302, 58.35973)
(28.61853, 17.95138, 47.58791, 58.35992)
(-56.41220, -0.07806, -15.00138, 58.37280)
(48.42210, -27.34156, -17.77763, 58.38068)
(48.42210, 27.34156, -17.77763, 58.38068)
(34.78525, -33.31405, -32.99467, 58.38226)
(-56.41220, -13.74884, 6.11256, 58.38433)
(-17.19677, -35.11791, 43.35751, 58.38553)
(28.61853, -28.28252, 42.30942, 58.38671)
(-11.03005, -31.70021, -47.78204, 58.39254)
(-45.38215, -36.73175, 1.10975, 58.39514)
(-39.21543, -40.14944, -16.13102, 58.39552)
(-37.00034, -34.17695, 29.54577, 58.39556)
(37.00034, -34.17695, -29.54577, 58.39556)
(25.97029, -40.14944, 33.52037, 58.39562)
(-49.33379, 30.68119, 5.96395, 58.40143)
(-48.03039, 22.98291, 23.99161, 58.40145)
(-39.21543, 29.81829, 31.37535, 58.40713)
(-54.19711, 19.56521, 9.56146, 58.40844)
(-37.00034, -41.01234, 18.98880, 58.40900)
(37.00034, -41.01234, -18.98880, 58.40900)
(25.97029, 28.20446, 44.07735, 58.41883)
(-14.54853, -31.70021, 46.86806, 58.42242)
(-19.41186, -0.07806, -55.10412, 58.42337)
(-55.50051, -3.41770, 17.92623, 58.42377)
(-55.50051, 3.41770, 17.92623, 58.42377)
(25.97029, -33.31405, -40.37841, 58.43542)
(-0.91169, -13.67078, 56.80663, 58.43555)
(-0.91169, 13.67078, 56.80663, 58.43555)
(-13.24514, -6.83539, -56.50942, 58.44203)
(-13.24514, 6.83539, -56.50942, 58.44203)
(-57.71560, -0.94096, 9.19884, 58.45164)
(-26.88198, -38.53561, -34.77708, 58.45579)
(-56.41220, -10.25308, 11.39104, 58.45697)
(-56.41220, 10.25309, 11.39104, 58.45697)
(-14.54853, 29.81829, -48.14466, 58.46964)
(40.95198, -29.89635, -29.12149, 58.47151)
(29.92193, 6.75733, 49.78011, 58.47258)
(44.47046, 24.78677, -28.75887, 58.47289)
(-51.54887, -26.47866, 7.79354, 58.47346)
(-8.38181, -29.89635, -49.54996, 58.47432)
(16.28508, 24.78677, 50.39851, 58.47732)
(-29.53022, 12.72982, -48.84460, 58.47972)
(10.11836, 7.69829, 57.08230, 58.48105)
(-41.86366, -2.55480, -40.75551, 58.48166)
(32.13702, -9.39019, 47.95052, 58.48261)
(-49.33379, -30.83731, 5.96395, 58.48360)
(-54.19711, -16.22558, 14.83995, 58.48778)
(29.92193, -6.91345, 49.78011, 58.49083)
(-6.16672, 27.26350, -51.37954, 58.49089)
(6.16672, 27.26350, 51.37954, 58.49089)
(-44.07875, -30.75925, -23.09048, 58.49990)
(-44.07875, 30.75925, -23.09048, 58.49990)
(47.11870, -11.19404, 32.81502, 58.50046)
(-48.03039, -33.31405, -2.40081, 58.50220)
(-17.19677, -21.44713, -51.65522, 58.51470)
(-7.07841, -23.92386, 52.93345, 58.51842)
(-7.07841, 23.92387, 52.93345, 58.51842)
(-55.50051, 13.59272, 12.64774, 58.52379)
(16.28508, -7.77635, 55.67699, 58.52865)
(-55.50051, -17.08847, 7.36926, 58.53741)
(-55.50051, 17.08848, 7.36926, 58.53741)
(-54.19711, -0.94096, -22.10945, 58.54093)
(-4.86333, -41.95330, 40.54690, 58.54726)
(-55.50051, -13.74884, 12.64774, 58.56025)
(34.78525, 9.31213, 46.18259, 58.56246)
(-6.16672, -27.41962, -51.37954, 58.56382)
(6.16672, -27.41962, 51.37954, 58.56382)
(-44.07875, -37.59465, 8.58043, 58.56550)
(-35.69694, 28.20446, -36.88233, 58.56680)
(-2.21509, -38.53561, 44.05746, 58.57439)
(-30.83362, -41.09040, 28.14047, 58.57490)
(30.83361, -41.09040, -28.14046, 58.57490)
(32.13702, 31.62215, 37.39355, 58.57496)
(-19.41186, -23.92386, -49.82564, 58.58128)
(-19.41186, 23.92387, -49.82564, 58.58128)
(-41.86366, 4.28060, -40.75551, 58.58243)
(22.45181, 22.98291, 48.99321, 58.58867)
(-39.21543, 9.31213, -42.52344, 58.59017)
(-44.07875, -34.25501, -17.81199, 58.59701)
(-57.71560, -9.39019, 3.92036, 58.60575)
(47.11870, 21.36907, 27.53654, 58.60947)
(-4.86333, -28.28252, 51.10387, 58.61022)
(13.63684, 22.98291, 52.16644, 58.61326)
(25.97029, -18.02943, 49.35583, 58.61327)
(44.47046, -16.22558, 34.58295, 58.62484)
(-26.88198, -33.31405, -40.05556, 58.62521)
(3.95164, -0.94096, 58.48760, 58.62849)
(-50.24548, -13.67078, -26.96366, 58.63904)
(-50.24548, 13.67078, -26.96366, 58.63904)
(-51.54887, 14.53368, -23.87738, 58.63995)
(-49.33379, -6.83539, -30.98544, 58.65699)
(-49.33379, 6.83539, -30.98544, 58.65699)
(-55.50051, -0.07806, -19.02316, 58.67021)
(48.42210, 30.68119, -12.49914, 58.67081)
(-4.86333, 31.62215, -49.18734, 58.67714)
(-18.50017, 27.26350, -48.56893, 58.68983)
(18.50017, 27.26350, 48.56893, 58.68983)
(40.95198, -41.95330, -2.72907, 58.69064)
(-8.38181, -28.28252, 50.74125, 58.69268)
(48.42210, 23.84581, -23.05611, 58.69333)
(-8.38181, -41.95330, 40.18428, 58.69506)
(11.42176, 30.68119, 48.71754, 58.69574)
(-51.54887, -24.86482, 13.07202, 58.70625)
(-17.19677, 31.62215, -46.37673, 58.70682)
(-45.38215, -29.89635, 22.22368, 58.71306)
(29.92193, -23.92386, 44.50162, 58.72025)
(29.92193, 23.92387, 44.50162, 58.72025)
(-26.88198, -12.80788, -50.61253, 58.72232)
(44.47046, -29.89635, 24.02598, 58.72530)
(-39.21543, 29.81829, -31.96647, 58.72679)
(36.08865, 17.01042, 43.09631, 58.72850)
(-7.07841, 6.75733, -57.91473, 58.73569)
(-4.86333, -21.44713, -54.46583, 58.73804)
(-18.50017, -37.59465, 41.16531, 58.73837)
(18.50017, -37.59465, -41.16531, 58.73837)
(22.45181, 0.86290, 54.27169, 58.73878)
(1.30340, 29.81829, -50.59264, 58.74049)
(-57.71560, 5.89443, 9.19884, 58.74055)
(-51.54887, 21.36907, 18.35050, 58.74236)
(40.95198, -14.61174, 39.49881, 58.74286)
(-14.54853, -19.64327, -53.42314, 58.74989)
(48.42210, -30.83731, -12.49914, 58.75260)
(-7.07841, -6.91345, -57.91473, 58.75386)
(48.42210, -24.00192, -23.05611, 58.75692)
(-48.03039, 28.20446, 18.71313, 58.75875)
(-43.16706, -34.25501, 20.39411, 58.75985)
(43.16706, -34.25501, -20.39410, 58.75985)
(-18.50017, -27.41962, -48.56893, 58.76251)
(18.50017, -27.41962, 48.56893, 58.76251)
(-56.41220, 6.75733, -15.00138, 58.76257)
(-54.19711, 19.56521, -11.55248, 58.76720)
(36.08865, -17.16653, 43.09631, 58.77391)
(10.11836, -38.53561, -43.20891, 58.77401)
(11.42176, -30.83731, 48.71754, 58.77750)
(-13.24514, -34.17695, -45.95245, 58.78032)
(-56.41220, -6.91345, -15.00138, 58.78072)
(32.13702, 11.11598, 47.95052, 58.78440)
(5.25504, -37.59465, -44.88988, 58.78839)
(-39.21543, -38.53561, 20.81838, 58.78986)
(-37.91203, -37.67271, -24.49578, 58.79284)
(-23.36349, -19.64327, -50.24992, 58.79426)
(-23.36349, 29.81829, -44.97143, 58.79977)
(7.47012, -23.06096, 53.57174, 58.80087)
(-44.07875, -0.07806, -38.92593, 58.80621)
(-19.41186, 6.75733, -55.10412, 58.81280)
(-8.38181, 19.56521, -54.82845, 58.81506)
(-45.38215, 31.62215, -20.00420, 58.81894)
(1.30340, -38.53561, 44.42008, 58.82037)
(-56.41220, -0.07806, 16.66953, 58.82359)
(-51.54887, 28.20446, -2.76344, 58.82529)
(-54.19711, 5.89443, -22.10945, 58.82941)
(29.92193, -37.59465, 33.94465, 58.82957)
(-48.03039, -18.02943, -28.79324, 58.83051)
(-19.41186, -6.91345, -55.10412, 58.83094)
(3.95164, 24.78677, 53.20911, 58.83204)
(30.83361, 20.42811, 45.75832, 58.83743)
(-30.83362, 20.42811, -45.75832, 58.83744)
(-33.04871, -41.95330, 24.69156, 58.83850)
(24.66689, 10.17503, 52.44211, 58.84013)
(-24.66689, 10.17503, -52.44212, 58.84014)
(40.95198, 24.78677, 34.22032, 58.84283)
(34.78525, -38.53561, -27.71619, 58.84891)
(-57.71560, -9.39019, -6.63662, 58.84990)
(-37.00034, 23.84581, -39.07453, 58.85972)
(37.00034, 23.84581, 39.07453, 58.85972)
(0.00000, -41.01234, -42.22788, 58.86600)
(0.00000, -41.01234, 42.22787, 58.86600)
(24.66689, -10.33114, 52.44211, 58.86733)
(-24.66689, -10.33114, -52.44212, 58.86734)
(3.95164, -35.11791, -47.08209, 58.86940)
