6121-Centrize
(x,y,z,r)
(49.60561, -0.67260, -16.49018, 52.27901)
(-48.69319, 17.95787, -6.30122, 52.28018)
(48.58971, -13.87571, -13.41135, 52.28154)
(-6.91080, -28.94049, -42.99149, 52.28364)
(-51.23795, 3.21277, 9.90079, 52.28455)
(-2.92007, -10.92569, -51.04767, 52.28539)
(43.43889, -28.47282, 6.02906, 52.28756)
(-0.72200, -2.11186, -52.24100, 52.28866)
(27.54478, -43.56064, -8.82888, 52.28952)
(-17.85957, -19.76173, -44.99865, 52.29119)
(-40.28918, -33.30756, 1.35099, 52.29184)
(30.08954, 23.71894, -35.58786, 52.29211)
(-46.08713, 22.79261, -9.53952, 52.29272)
(46.04495, 7.57983, -23.60166, 52.29369)
(-41.20222, -22.47585, -23.06233, 52.29396)
(-23.11325, -32.72894, 33.60482, 52.29426)
(32.79846, -22.47585, 33.97280, 52.29774)
(-46.45590, -2.67325, 23.87034, 52.29809)
(-51.23795, -10.45801, -0.65618, 52.29845)
(-46.45590, 4.28709, -23.63613, 52.29910)
(-21.42024, 9.12183, -46.83164, 52.29949)
(22.76273, -37.79957, -28.07681, 52.29968)
(48.58971, -5.01663, -18.68983, 52.30140)
(31.10545, -35.30821, -22.83123, 52.30185)
(42.44506, 20.81417, 22.37762, 52.30269)
(-19.24425, -17.29340, -45.45936, 52.30637)
(-38.92657, 21.81200, -27.29348, 52.30656)
(-15.25351, -17.76108, 46.77567, 52.30764)
(4.26256, -13.87571, -50.25332, 52.30775)
(32.79846, -36.14664, -18.81205, 52.30881)
(-51.23795, -3.62262, 9.90079, 52.31134)
(-30.19302, 21.37556, 36.98923, 52.31383)
(-12.06162, -7.50799, 50.34772, 52.31391)
(-46.08713, 19.83357, -14.81811, 52.31606)
(33.71150, 14.54017, 37.27218, 52.31728)
(46.41372, 9.58048, 22.16565, 52.31955)
(-22.70218, -19.05816, -43.11378, 52.32017)
(-49.06196, -7.50799, 16.55167, 52.32020)
(-31.55561, -39.70651, 12.84885, 52.32071)
(20.46501, -8.80508, 47.34039, 52.32072)
(-43.91114, -15.26971, -24.00269, 52.32095)
(-12.06162, -41.68494, 29.23378, 52.32333)
(5.44473, -19.20034, -48.36782, 52.32346)
(-39.92041, -21.63743, 26.00458, 52.32643)
(35.09618, -35.77589, -15.05196, 52.32798)
(-3.28884, 28.08600, -44.03013, 52.32869)
(48.58971, 6.63047, 18.25956, 52.32910)
(-20.40433, 27.13663, 39.82366, 52.33218)
(38.55399, 0.16583, 35.38722, 52.33252)
(-16.94640, -15.64047, -46.97768, 52.33266)
(-20.42641, -8.94725, -47.34485, 52.33379)
(4.26256, -39.19358, -34.41786, 52.33446)
(9.04461, -40.14295, 32.33643, 52.33456)
(-50.07786, -5.01663, 14.35201, 52.33487)
(11.61145, -23.61586, 45.23960, 52.33695)
(40.24699, -28.01416, 18.29247, 52.33764)
(-32.75985, -22.61803, -33.97727, 52.33773)
(34.08027, -17.76108, 35.53323, 52.34053)
(-49.06196, -18.21973, 0.71621, 52.34069)
(5.42265, 10.04816, -51.08058, 52.34116)
(-28.86877, -30.59343, -31.15142, 52.34286)
(47.40755, 14.97661, 16.37407, 52.34391)
(-30.56179, 26.21030, 33.44969, 52.34391)
(-52.25385, -1.13126, -2.85573, 52.34406)
(31.10545, -38.26725, -17.55275, 52.34529)
(-8.07088, 20.30124, 47.57002, 52.34679)
(-24.39506, 19.83357, -41.85440, 52.34768)
(42.42299, 5.23646, 30.22183, 52.34968)
(-47.36907, 15.11879, -16.37861, 52.35136)
(-24.02629, -16.21908, -43.59335, 52.35171)
(-39.92041, -10.92569, -32.05886, 52.35246)
(-10.77980, -39.56433, -32.54761, 52.35348)
(15.21133, 17.95787, 46.76658, 52.35439)
(-36.35974, 17.95787, 33.11605, 52.35636)
(38.96506, -27.17573, 22.01045, 52.35701)
(-14.23761, -35.77589, -35.48043, 52.35919)
(41.26290, 8.65415, 31.04910, 52.35999)
(46.04495, 21.25061, -13.04469, 52.36306)
(1.96472, -19.05816, -48.73499, 52.36576)
(-37.72234, -36.28881, -1.58130, 52.36749)
(-28.86877, -22.47585, 37.46889, 52.36877)
(30.11162, -12.36495, 41.02368, 52.36930)
(12.60528, 9.12183, 50.00498, 52.36983)
(-1.92624, -40.70434, 32.89499, 52.37016)
(11.58937, 29.16032, -41.92892, 52.37053)
(10.40721, 14.97661, -49.09289, 52.37099)
(-36.72851, 22.79261, 29.57651, 52.37611)
(-48.69319, -9.38369, -16.85819, 52.37632)
(-46.08713, -11.38434, 22.13140, 52.37772)
(-31.55561, -12.36495, -39.93599, 52.37874)
(-45.07122, -18.68741, 19.05246, 52.37967)
(-36.72851, 15.95722, -33.76530, 52.38046)
(36.25626, -20.71110, 31.62714, 52.38074)
(-32.75985, -36.28881, 18.80758, 52.38140)
(-0.74408, 13.46586, 50.61594, 52.38183)
(-52.25385, 2.74509, 2.42265, 52.38196)
(48.58971, -7.04032, 18.25956, 52.38261)
(41.24083, -22.61803, 23.05786, 52.38364)
(22.74065, -19.20034, 43.10923, 52.38507)
(-24.02629, -30.01481, 35.58393, 52.38671)
(36.27834, -15.78264, 34.33989, 52.38738)
(-20.42641, -23.61586, -42.06637, 52.38823)
(-4.61296, -15.64047, -49.78829, 52.39063)
(5.44473, -40.70434, -32.53237, 52.39125)
(-8.07088, -20.71110, -47.44270, 52.39178)
(38.96506, 21.95418, 27.28893, 52.39225)
(0.64060, 17.95787, -49.21457, 52.39245)
(-51.26003, -6.52739, -8.64742, 52.39251)
(-13.07752, 27.13663, 42.86958, 52.39484)
(-46.45590, 4.16214, 23.87034, 52.39529)
(-51.26003, 8.14122, 7.18804, 52.39788)
(31.10545, -31.43186, -28.10972, 52.39911)
(-42.89523, 30.08665, -0.68909, 52.39926)
(47.40755, 21.81200, -4.73987, 52.39948)
(-10.36873, 15.11879, 49.08834, 52.39994)
(16.59601, 15.48954, 47.22729, 52.40010)
(37.64094, -30.01481, -20.69700, 52.40320)
(32.38738, 18.53649, 36.79260, 52.40458)
(-0.74408, -39.19358, 34.78048, 52.40584)
(31.10545, -42.14360, -1.71730, 52.40783)
(-1.92624, -19.20034, 48.73045, 52.41202)
(-14.23761, 12.07185, 48.97533, 52.41204)
(43.80766, 28.08600, -6.26685, 52.41382)
(-1.90416, 18.90724, -48.84801, 52.41410)
(44.72083, -23.75804, -13.52437, 52.41475)
(-13.05545, 11.55892, -49.43040, 52.41581)
(49.60561, -7.50799, 15.18073, 52.41700)
(12.60528, -41.68494, -29.17229, 52.41708)
(3.24666, -21.17877, 47.83824, 52.41735)
(36.27834, 24.23187, 29.06141, 52.42010)
(42.42299, 30.55433, 3.82941, 52.42081)
(-21.42024, -21.17877, 42.90249, 52.42128)
(5.42265, -10.45801, -51.08058, 52.42138)
(46.41372, 19.37491, -14.78364, 52.42305)
(-47.36907, 21.95418, 4.73533, 52.42364)
(-27.58696, 19.37491, -40.14785, 52.42402)
(-42.52646, -19.63678, -23.54198, 52.42450)
(35.09618, 23.71894, -30.88742, 52.42483)
(-27.95573, -26.59712, 35.48988, 52.42577)
(47.42963, -22.10510, 3.25137, 52.42878)
(-30.19302, 7.57983, -42.18804, 52.42998)
(-43.91114, -22.10510, 18.22519, 52.43073)
(45.13190, -15.64047, -21.62266, 52.43140)
(36.27834, -29.45342, 23.78292, 52.43328)
(-40.28918, -5.96600, 33.02190, 52.43336)
(36.25626, -20.71110, -31.71468, 52.43364)
(-30.56179, -17.76108, 38.72818, 52.43425)
(31.10545, 23.25126, 35.23210, 52.43540)
(-27.95573, 7.70478, -43.68749, 52.43552)
(-1.90416, -35.77589, -38.29104, 52.43800)
(-45.09330, -15.78264, 21.61819, 52.43895)
(41.26290, -32.35819, -0.62181, 52.44107)
(37.64094, 24.79326, 26.80936, 52.44318)
(-19.22217, -40.70434, -26.91115, 52.44564)
(46.04495, 7.70478, 23.90460, 52.44932)
(-1.90416, 10.04816, 51.44320, 52.44992)
(11.61145, 25.22970, -44.49464, 52.45128)
(-31.57769, 18.90724, -37.37026, 52.45160)
(21.74683, 19.37491, 43.62244, 52.45216)
(36.25626, 8.65415, 36.90562, 52.45413)
(-34.12245, -29.88986, 26.33811, 52.45419)
(28.90738, -22.61803, -37.47335, 52.45440)
(-14.25968, -20.19817, 46.26257, 52.45503)
(-2.92007, -35.30821, 38.68668, 52.45813)
(-0.72200, 4.72353, -52.24100, 52.45908)
(-21.42024, 29.62800, 37.62411, 52.46159)
(-36.72851, -34.84956, 13.74106, 52.46229)
(20.46501, -23.75804, 42.06190, 52.46393)
(-3.28884, -40.26790, -33.47316, 52.46687)
(-46.08713, -25.05512, 1.01746, 52.46730)
(26.22054, -39.56433, 22.36238, 52.46836)
(-52.25385, -4.09030, 2.42265, 52.46966)
(28.92946, -32.35819, -29.48211, 52.47057)
(43.80766, -26.47217, -11.54534, 52.47077)
(-51.26003, 7.14339, -8.64742, 52.47281)
(-36.35974, -36.72525, -9.11183, 52.47667)
(-40.28918, 14.54017, -30.31992, 52.47792)
(-35.44669, 28.78957, 25.85846, 52.47826)
(30.08954, -24.12879, -35.58786, 52.47928)
(-46.45590, -23.05447, 8.03478, 52.48063)
(1.96472, -40.84651, -32.89954, 52.48502)
(-38.92657, -13.36278, -32.57196, 52.48595)
(-5.89489, -35.30821, 38.38544, 52.48678)
(-45.07122, -25.52280, 8.49549, 52.48811)
(-0.74408, -13.87571, 50.61594, 52.48868)
(46.04495, 21.37556, 13.34763, 52.49011)
(31.47422, -40.14295, 12.37921, 52.49121)
(49.97438, -9.50864, -12.95064, 52.49355)
(-38.92657, -33.86895, 9.65591, 52.49401)
(21.74683, -42.14360, 22.50849, 52.49419)
(17.75609, 23.71894, -43.33422, 52.49497)
(47.40755, -20.19817, -10.01836, 52.49580)
(-19.22217, -13.36278, 46.98764, 52.49661)
(35.09618, -37.79957, -9.77348, 52.49829)
(38.55399, -19.05816, 30.10874, 52.49914)
(-50.05579, -15.78264, 1.22932, 52.49938)
(-46.45590, -23.17942, -7.80057, 52.50033)
(-32.73778, -18.68741, -36.54300, 52.50116)
(-40.28918, -33.43251, -3.92739, 52.50119)
(-42.89523, 26.21030, 15.14636, 52.50137)
(-6.91080, -1.59894, 52.02124, 52.50262)
(8.13157, -42.98203, 29.03705, 52.50455)
(17.77817, -40.70434, 27.99884, 52.50563)
(6.43855, -35.30821, -38.32395, 52.50571)
(-8.07088, -20.71110, 47.57002, 52.50710)
(47.40755, 21.81200, 5.81710, 52.50788)
(-16.53533, -1.96969, -49.79749, 52.50797)
(-34.12245, -29.88986, -26.44674, 52.50881)
(-47.36907, -6.66956, -21.65710, 52.51040)
(-41.61330, -8.80508, -30.79949, 52.51480)
(-47.36907, -20.34034, 10.01381, 52.51509)
(4.26256, 27.13663, 44.75941, 52.51639)
(50.88743, -12.22277, -4.37278, 52.51712)
(33.71150, -40.26790, 0.32289, 52.51736)
(-14.25968, -13.36278, -48.75015, 52.52123)
(16.57393, -2.11186, 49.79301, 52.52142)
(-38.90450, 3.21277, -35.13770, 52.52180)
(-49.06196, 15.95722, -9.84076, 52.52189)
(-38.90450, 30.55433, 17.64715, 52.52189)
(14.29816, -20.34034, -46.26712, 52.52441)
(10.40721, -27.03356, -43.81441, 52.52452)
(47.40755, -6.52739, 21.65255, 52.52538)
(10.42929, 16.88355, 48.63259, 52.52574)
(-43.91114, -1.59894, 28.78216, 52.52769)
(25.30749, -30.01481, 34.89846, 52.52866)
(38.96506, 27.50739, 22.01045, 52.52991)
(-1.90416, -10.45801, 51.44320, 52.52998)
(-20.40433, -34.38188, -34.07513, 52.53156)
(-47.36907, 21.95418, -5.82164, 52.53291)
(-13.05545, -22.61803, 45.58233, 52.53350)
(-13.05545, 31.06726, 40.30385, 52.53588)
(4.24049, -37.28664, 36.76817, 52.53736)
(-28.86877, 30.92508, -31.15142, 52.53740)
(46.41372, -24.59647, 1.05171, 52.53880)
(-47.78014, -12.22277, 18.11210, 52.53938)
(15.58010, 22.79261, -44.70650, 52.54440)
(-20.40433, -27.54648, 39.82366, 52.54588)
(38.96506, -13.50495, 32.56742, 52.54804)
(-38.90450, -3.62262, -35.13770, 52.54847)
(-41.61330, -16.92265, 27.26384, 52.54864)
(-51.23795, 3.21277, -11.21315, 52.54887)
(37.27217, -28.01416, -24.23654, 52.54919)
(-15.62228, -12.80139, 48.51462, 52.55092)
(-18.22834, 16.41587, 46.47454, 52.55127)
(-47.36907, 7.00122, -21.65710, 52.55355)
(4.26256, 15.48954, 50.03790, 52.55365)
(-9.08679, 26.66896, -44.36388, 52.55432)
(-37.74442, 6.63047, -35.96496, 52.55552)
(-50.07786, 15.48954, 3.79504, 52.55588)
(-34.12245, -36.72525, 15.78114, 52.55597)
(-46.45590, -16.34403, -18.35754, 52.55737)
(-11.69285, -16.21908, 48.60877, 52.56038)
(-38.90450, 18.90724, -29.85921, 52.56059)
(-3.28884, -33.43251, 40.42563, 52.56216)
(-18.22834, -31.43186, -37.98122, 52.56241)
(-24.39506, -41.68494, -20.74046, 52.56349)
(14.29816, -13.50495, 48.74561, 52.56382)
(35.07410, -27.03356, -28.32169, 52.56543)
(44.72083, 24.08969, -13.52437, 52.56591)
(-37.72234, -23.61586, -27.97372, 52.56627)
(-5.89489, 9.58048, -51.34880, 52.56648)
(-37.74442, 29.16032, 22.09838, 52.56713)
(-26.57105, 18.90724, 41.22897, 52.56741)
(43.43889, -14.80204, -25.64184, 52.56940)
(-6.88872, 27.64956, 44.17703, 52.56960)
(-0.72200, -23.61586, -46.96252, 52.57098)
(34.08027, 26.21030, 30.25485, 52.57187)
(-45.07122, 20.30124, -17.89693, 52.57238)
(-51.23795, -3.62262, -11.21315, 52.57552)
(14.29816, -25.89355, 43.46712, 52.57665)
(21.37806, -26.47217, 40.08279, 52.57782)
(-38.92657, 27.64956, -22.01500, 52.57791)
(37.64094, 17.83292, 32.08784, 52.57835)
(-43.88906, -27.03356, 10.38098, 52.58163)
(46.41372, -10.92569, 22.16565, 52.58251)
(12.97405, -16.34403, 48.26604, 52.58387)
(-15.25351, 26.21030, -42.95847, 52.58402)
(-47.78014, -20.34034, -8.28033, 52.58550)
(-10.36873, -27.17573, 43.80986, 52.58645)
(-15.25351, -28.47282, 41.49729, 52.58704)
(50.88743, -6.66956, 11.46268, 52.58714)
(-36.72851, 29.62800, -23.20834, 52.58734)
(-34.12245, -36.72525, -15.88977, 52.58870)
(37.27217, -31.89051, -18.95805, 52.58923)
(-43.91114, 16.88355, 23.50368, 52.58960)
(31.10545, 12.53952, 40.51058, 52.59178)
(49.97438, -9.38369, 13.44178, 52.59443)
(-43.88906, -12.36495, 26.21644, 52.59699)
(-45.09330, -3.10969, 26.89667, 52.59760)
(-46.45590, -16.21908, 18.59175, 52.60097)
(-13.05545, -3.10969, 50.86082, 52.60169)
(11.61145, -8.94725, 50.51808, 52.60186)
(3.24666, 2.28644, -52.45287, 52.60296)
(-36.35974, -23.05447, -30.22577, 52.60358)
(27.91355, -14.34338, 42.21702, 52.60395)
(47.40755, 7.14339, 21.65255, 52.60548)
(27.54478, -29.88986, 33.39900, 52.60810)
(-13.07752, -27.54648, 42.86958, 52.60828)
(-37.74442, -7.04032, -35.96496, 52.60880)
(-5.52612, 21.25061, -47.80926, 52.61037)
(-35.03562, -27.17573, 28.31714, 52.61060)
(35.09618, -24.12879, -30.88742, 52.61153)
(39.87823, -23.17942, 25.31001, 52.61326)
(5.44473, -6.52739, 51.92339, 52.61454)
(20.46501, 24.08969, 42.06190, 52.61495)
(38.96506, -34.01112, -9.66046, 52.61518)
(-46.08713, -0.67260, -25.37508, 52.61530)
(-8.09296, -43.12420, -29.04152, 52.61752)
(11.61145, 24.23187, 45.23960, 52.61778)
(-33.75368, 19.83357, 35.15614, 52.61782)
(-9.08679, -25.05512, 45.37048, 52.61947)
(49.97438, -16.21908, 2.88481, 52.61958)
(6.80732, -33.43251, -40.06290, 52.62232)
(31.10545, 26.21030, -33.38821, 52.62415)
(48.58971, 15.48954, 12.98107, 52.62503)
(-12.06162, -11.38434, -49.94350, 52.62546)
(36.27834, -37.28664, 7.94747, 52.62674)
(-36.72851, -14.34338, 34.85500, 52.62686)
(50.88743, 7.00122, 11.46268, 52.63023)
(25.30749, 24.66831, -39.00033, 52.63099)
(9.41338, 2.74509, 51.71142, 52.63286)
(9.41338, -31.43186, 41.15445, 52.63328)
(49.97438, -16.34403, -2.39367, 52.63360)
(38.96506, 13.83661, 32.56742, 52.63425)
(17.75609, -42.61127, 25.28608, 52.63445)
(-11.69285, -36.72525, -35.84698, 52.63528)
(49.60561, 6.16279, -16.49018, 52.63671)
(-45.09330, 3.72570, 26.89667, 52.63761)
(17.77817, -6.52739, 49.11278, 52.63777)
(-32.73778, -41.21727, 0.40639, 52.63830)
(-4.20188, -37.42882, -36.77264, 52.63838)
(-52.62262, 0.74444, -1.11678, 52.63974)
(28.90738, 31.06726, 31.14695, 52.63975)
(-14.25968, -26.03573, -43.47167, 52.64014)
(-45.09330, 25.22970, -10.05272, 52.64029)
(45.13190, -3.25187, -26.90114, 52.64157)
(-13.05545, 3.72570, 50.86082, 52.64170)
(-52.25385, 5.70413, -2.85573, 52.64178)
(27.91355, -25.05512, 36.93864, 52.64398)
(-47.36907, 20.67200, 10.01381, 52.64444)
(-50.07786, 13.46586, 9.07353, 52.64457)
(16.59601, 27.13663, 41.94880, 52.64529)
(-38.92657, 13.97878, -32.57196, 52.64615)
(-43.91114, 25.74262, -13.44571, 52.64654)
(-24.39506, -38.72590, -26.01894, 52.64789)
(-20.42641, -23.61586, 42.38939, 52.64796)
(42.44506, -26.03573, 17.09913, 52.64811)
(14.29816, 13.83661, 48.74561, 52.65001)
(10.40721, -6.52739, 51.19832, 52.65154)
(-48.69319, -16.34403, -11.57970, 52.65210)
(24.93872, 19.83357, 41.91589, 52.65218)
(-43.88906, -27.03356, -10.73296, 52.65225)
(43.80766, 14.41522, 25.40406, 52.65241)
(14.29816, 20.67200, -46.26712, 52.65373)
(33.71150, -40.14295, -4.95570, 52.65435)
(-34.12245, 24.66831, 31.61670, 52.65437)
(-30.19302, -40.14295, -15.79562, 52.65526)
(-43.88906, -20.19817, 20.93795, 52.65561)
(-41.61330, 17.25430, 27.26384, 52.65638)
(50.88743, -13.50495, 0.90570, 52.65676)
(-19.22217, 13.97878, 46.98764, 52.65678)
(-37.72234, -9.94508, 35.36810, 52.65722)
(-43.88906, 28.64739, 5.10250, 52.65889)
(10.42929, -17.29340, 48.63259, 52.65891)
(-42.52646, 28.21095, -12.98501, 52.65898)
(27.91355, -25.05512, -36.96014, 52.65907)
(-40.28918, 7.70478, 33.02190, 52.65955)
(42.42299, -30.96418, 3.82941, 52.66075)
(34.08027, -31.43186, 24.97626, 52.66156)
(-42.52646, -19.76173, 23.96439, 52.66230)
(45.13190, 3.58352, -26.90114, 52.66310)
(19.14077, 14.54017, 46.86073, 52.66606)
(-10.36873, -6.66956, -51.20287, 52.66618)
(-47.78014, 21.95418, -3.00184, 52.66819)
(41.26290, -25.52280, 20.49213, 52.66847)
(-20.42641, 24.23187, -42.06637, 52.66879)
(-43.91114, -28.94049, -2.88875, 52.66959)
(21.37806, 28.08600, -39.09438, 52.67081)
(-46.45590, 24.66831, 2.75640, 52.67138)
(37.64094, -36.85020, 0.41694, 52.67781)
(11.58937, 20.30124, -47.20740, 52.67820)
(-30.19302, -40.14295, 15.87529, 52.67921)
(-21.78901, -16.34403, -45.09270, 52.68054)
(-14.25968, 13.97878, -48.75015, 52.68133)
(17.75609, -24.12879, -43.33422, 52.68142)
(-17.85957, -40.26790, 28.90014, 52.68478)
(6.80732, -12.92634, -50.61987, 52.68587)
(-30.56179, -24.59647, -35.17061, 52.68758)
(4.26256, -34.38188, -39.69634, 52.68854)
(1.55364, -19.05816, 49.09754, 52.68962)
(6.43855, 9.58048, 51.41029, 52.69021)
(48.58971, -18.68741, -8.13287, 52.69082)
(16.57393, 4.72353, 49.79301, 52.69109)
(-25.41097, 22.32493, 40.40170, 52.69172)
(-43.88906, 28.64739, -5.45447, 52.69416)
(5.44473, 7.14339, 51.92339, 52.69451)
(-14.25968, 20.81417, 46.26257, 52.69529)
(-16.53533, 4.86570, -49.79749, 52.69613)
(-42.52646, 28.08600, 13.40742, 52.69803)
(-3.28884, -12.92634, 50.98260, 52.69850)
(-17.85957, 21.37556, 44.73559, 52.69869)
(50.88743, -12.22277, 6.18419, 52.69887)
(1.55364, -40.84651, 33.26208, 52.69931)
(39.87823, -30.01481, -16.91787, 52.70082)
(-46.08713, 22.79261, 11.57442, 52.70193)
(30.11162, -40.70434, 14.63126, 52.70319)
(-37.72234, -15.78264, -33.25220, 52.70461)
(-50.05579, 11.55892, 11.78629, 52.70775)
(23.92282, 13.46586, 44.99472, 52.70821)
(-45.07122, 27.13663, 3.21701, 52.70826)
(-10.36873, 7.00122, -51.20287, 52.70921)
(-24.02629, -23.05447, 40.86241, 52.71156)
(42.42299, 30.55433, -6.72756, 52.71183)
(47.40755, -20.19817, 11.09558, 52.71199)
(-33.75368, 22.79261, -33.46407, 52.71298)
(15.58010, 2.28644, 50.30622, 52.71322)
(-47.78014, 20.67200, -8.28033, 52.71468)
(41.26290, 20.30124, 25.77061, 52.71520)
(27.54478, -9.38369, 43.95597, 52.71524)
(-48.69319, 11.12248, -16.85819, 52.71560)
(-39.92041, -21.63743, -26.78028, 52.71622)
(-29.27985, -42.98203, 8.61778, 52.71651)
(17.77817, 7.14339, 49.11278, 52.71770)
(-46.45590, 24.79326, -2.52219, 52.71828)
(-27.95573, -40.14295, 19.65432, 52.71880)
(33.71150, -40.14295, 5.60127, 52.71903)
(-34.12245, 24.66831, -31.72512, 52.71954)
(9.41338, -4.09030, 51.71142, 52.72014)
(-26.57105, -37.79957, 25.39351, 52.72247)
(-43.91114, -17.29340, 23.50368, 52.72260)
(37.27217, 22.79261, -29.51502, 52.72432)
(-48.69319, 17.83292, 9.53424, 52.72515)
(-18.22834, 9.58048, -48.53819, 52.72583)
(-38.90450, 12.07185, 33.48260, 52.72926)
(4.26256, -27.54648, 44.75941, 52.72934)
(20.46501, -23.75804, -42.39386, 52.73045)
(10.40721, 7.14339, 51.19832, 52.73145)
(-45.07122, -20.71110, -17.89693, 52.73201)
(-47.36907, -20.34034, -11.10013, 52.73302)
(28.92946, 20.30124, 39.13819, 52.73378)
(-17.85957, -40.14295, -29.16320, 52.73436)
(43.43889, 12.53952, 27.14300, 52.73442)
(9.41338, -35.30821, -38.02271, 52.73526)
(43.80766, 21.37556, 20.12557, 52.73580)
(47.40755, 20.81417, -10.01836, 52.73588)
(1.55364, -25.89355, -45.91519, 52.73608)
(-16.53533, -36.14664, 34.65827, 52.73701)
(48.58971, 20.30124, -2.85438, 52.73754)
(37.64094, -30.01481, 21.53088, 52.73811)
(12.97405, -29.88986, -41.46821, 52.73843)
(-6.91080, 5.23646, 52.02124, 52.73888)
(42.42299, -28.94049, -12.00604, 52.73905)
(45.13190, 25.37187, 10.04825, 52.74076)
(28.92946, 27.13663, -34.76060, 52.74097)
(-21.42024, -11.38434, -46.83164, 52.74118)
(-20.40433, -39.19358, -28.79664, 52.74201)
(50.88743, 13.83661, 0.90570, 52.74280)
(-48.69319, -2.67325, 20.09121, 52.74305)
(-46.08713, 15.95722, -20.09649, 52.74964)
(3.24666, -4.54895, -52.45287, 52.74976)
(-50.07786, -13.87571, 9.07353, 52.75089)
(-35.03562, -25.89355, -29.74619, 52.75232)
(3.24666, -31.89051, -41.89590, 52.75236)
(-51.26003, 0.30800, 12.46652, 52.75509)
(38.55399, -6.66956, 35.38722, 52.75555)
(-9.45556, -36.85020, 36.55245, 52.75819)
(-40.28918, -19.76173, 27.74352, 52.75838)
(-10.36873, 27.50739, 43.80986, 52.75861)
(-38.90450, -30.96418, 17.64715, 52.76137)
(-25.38889, -43.12420, 16.72203, 52.76286)
(-43.91114, 5.23646, 28.78216, 52.76383)
(42.42299, -8.43432, 30.22183, 52.76558)
(-23.11325, -27.17573, 38.88331, 52.76982)
(-40.28918, -33.43251, 6.62958, 52.77217)
(-43.88906, -12.36495, -26.56841, 52.77331)
(-25.38889, -16.78047, 43.11446, 52.77345)
(-41.61330, 25.37187, -20.24252, 52.77460)
(48.58971, 8.65415, -18.68983, 52.77465)
(46.41372, 23.25126, -9.50526, 52.77504)
(41.24083, -16.78047, 28.33634, 52.77631)
(-37.72234, 10.56109, 35.36810, 52.77702)
(-32.73778, 27.13663, -31.26451, 52.77906)
(-5.52612, 0.86939, 52.48195, 52.77925)
(-6.91080, -37.79957, 36.18579, 52.78236)
(-35.03562, 27.50739, 28.31714, 52.78268)
(21.37806, -33.43251, 34.80441, 52.78353)
(49.97438, 10.99753, -12.95064, 52.78356)
(25.30749, -23.05447, 40.17694, 52.78413)
(17.77817, 28.64739, -40.62146, 52.79053)
(4.24049, -37.28664, -37.13062, 52.79165)
(15.21133, -43.56064, 25.65264, 52.79178)
(-19.22217, -26.03573, 41.70915, 52.79208)
(-19.24425, -35.77589, 33.71791, 52.79349)
(-30.56179, -42.14360, -8.77819, 52.79358)
(-41.20222, -16.92265, -28.34081, 52.79395)
(-52.62262, 0.86939, 4.16160, 52.79408)
(-0.74408, -34.38188, 40.05897, 52.79572)
(-43.88906, -20.19817, -21.28993, 52.79656)
(18.77200, -31.43186, 38.04271, 52.79770)
(38.55399, 7.00122, 35.38722, 52.79851)
(23.92282, -32.35819, -34.18256, 52.79963)
(35.09618, -35.77589, 16.61895, 52.80005)
(37.27217, 15.95722, 33.82679, 52.80245)
(0.27183, 2.28644, -52.75410, 52.80433)
(13.88709, -40.84651, 30.45148, 52.80702)
(-34.12245, -16.21908, 36.89508, 52.80764)
(2.87789, 17.95787, 49.57719, 52.80781)
(-50.07786, 8.65415, 14.35201, 52.80783)
(-49.06196, 15.95722, 11.27318, 52.80902)
(39.87823, -16.21908, 30.58839, 52.81081)
(12.60528, -11.38434, 50.00498, 52.81093)
(49.60561, -7.50799, -16.49018, 52.81110)
(-24.39506, -34.84956, -31.29743, 52.81231)
(-4.20188, -1.96969, -52.60809, 52.81237)
(35.09618, -37.79957, 11.34046, 52.81245)
(26.63161, -39.56433, -22.68530, 52.81290)
(37.64094, -36.72525, -4.86155, 52.81306)
(-30.56179, -14.80204, -40.44909, 52.81337)
(23.92282, -13.87571, 44.99472, 52.81440)
(4.24049, -2.11186, 52.60362, 52.81650)
(40.24699, 2.28644, 34.12804, 52.81828)
(5.42265, 25.74262, -45.80209, 52.81969)
(-21.78901, 17.95787, 44.64144, 52.82143)
